,block_id,gadm_code,country_code,block_area,building_area,building_count,building_layers,k_complexity
13611,GAB.8.1_1_247,GAB.8.1_1,GAB,103032.77,0.0,0,0,1
13612,GAB.8.1_1_248,GAB.8.1_1,GAB,2499335451.77,0.0,1399,"15,47,83,116,155,160,174,191,189,157,81,25,6",13
13613,GAB.8.1_1_249,GAB.8.1_1,GAB,7099758.01,0.0,0,0,1
13614,GAB.8.1_1_250,GAB.8.1_1,GAB,121737707.46,0.0,1,1,1
13615,GAB.8.1_1_251,GAB.8.1_1,GAB,5276992.8,0.0,0,0,1
13616,GAB.8.1_1_252,GAB.8.1_1,GAB,1413929.62,0.0,0,0,1
13617,GAB.8.1_1_253,GAB.8.1_1,GAB,93413228.74,0.0,44,"23,20,1",3
13618,GAB.8.1_1_254,GAB.8.1_1,GAB,5189877.5,0.0,0,0,1
13619,GAB.8.1_1_255,GAB.8.1_1,GAB,2312351.61,0.0,0,0,1
13620,GAB.8.1_1_256,GAB.8.1_1,GAB,24298073.68,0.0,0,0,1
13621,GAB.8.1_1_257,GAB.8.1_1,GAB,14.28,0.0,0,0,1
13622,GAB.8.1_1_258,GAB.8.1_1,GAB,707.0,0.0,0,0,1
13623,GAB.8.1_1_259,GAB.8.1_1,GAB,8.7,0.0,0,0,1
13624,GAB.8.1_1_260,GAB.8.1_1,GAB,337.5,0.0,0,0,1
13625,GAB.8.1_1_261,GAB.8.1_1,GAB,310.36,0.0,0,0,1
13626,GAB.8.1_1_262,GAB.8.1_1,GAB,298.99,0.0,0,0,1
13627,GAB.8.1_1_263,GAB.8.1_1,GAB,1.44,0.0,0,0,1
13628,GAB.8.1_1_264,GAB.8.1_1,GAB,0.58,0.0,0,0,1
13629,GAB.8.1_1_265,GAB.8.1_1,GAB,249.15,0.0,0,0,1
13630,GAB.8.1_1_266,GAB.8.1_1,GAB,337.38,0.0,0,0,1
13631,GAB.8.1_1_267,GAB.8.1_1,GAB,44.39,0.0,0,0,1
13632,GAB.8.1_1_268,GAB.8.1_1,GAB,4364642.43,0.0,44,"12,16,14,2",4
13633,GAB.8.1_1_269,GAB.8.1_1,GAB,17.36,0.0,0,0,1
13634,GAB.8.1_1_270,GAB.8.1_1,GAB,216.04,0.0,0,0,1
13635,GAB.8.1_1_271,GAB.8.1_1,GAB,2011.97,0.0,0,0,1
13636,GAB.8.1_1_272,GAB.8.1_1,GAB,1.93,0.0,0,0,1
13637,GAB.8.1_1_273,GAB.8.1_1,GAB,2.89,0.0,0,0,1
13638,GAB.8.1_1_274,GAB.8.1_1,GAB,52.29,0.0,0,0,1
13639,GAB.8.1_1_275,GAB.8.1_1,GAB,1.69,0.0,0,0,1
13640,GAB.8.1_1_276,GAB.8.1_1,GAB,317.91,0.0,0,0,1
13641,GAB.8.1_1_277,GAB.8.1_1,GAB,1923.92,0.0,0,0,1
13642,GAB.8.1_1_278,GAB.8.1_1,GAB,247.71,0.0,0,0,1
13643,GAB.8.1_1_279,GAB.8.1_1,GAB,822.46,0.0,0,0,1
13644,GAB.8.1_1_280,GAB.8.1_1,GAB,173.39,0.0,0,0,1
13645,GAB.8.1_1_281,GAB.8.1_1,GAB,8140332.66,0.0,0,0,1
13646,GAB.8.1_1_282,GAB.8.1_1,GAB,13299647.85,0.0,0,0,1
13647,GAB.8.1_1_283,GAB.8.1_1,GAB,16512732.87,0.0,12,12,1
13648,GAB.8.1_1_284,GAB.8.1_1,GAB,707225.31,0.0,0,0,1
13649,GAB.8.1_1_285,GAB.8.1_1,GAB,618235.37,0.0,0,0,1
13650,GAB.8.1_1_286,GAB.8.1_1,GAB,87727.75,0.0,0,0,1
13651,GAB.8.1_1_287,GAB.8.1_1,GAB,2950705.98,0.0,0,0,1
13652,GAB.8.1_1_288,GAB.8.1_1,GAB,2590053.34,0.0,0,0,1
13653,GAB.8.1_1_289,GAB.8.1_1,GAB,675178.12,0.0,0,0,1
13654,GAB.8.1_1_290,GAB.8.1_1,GAB,1905826.04,0.0,0,0,1
13655,GAB.8.1_1_291,GAB.8.1_1,GAB,43857.43,0.0,0,0,1
13656,GAB.8.1_1_292,GAB.8.1_1,GAB,2435549.65,0.0,3,3,1
13657,GAB.8.1_1_293,GAB.8.1_1,GAB,399730.5,0.0,0,0,1
13658,GAB.8.1_1_294,GAB.8.1_1,GAB,7203891.29,0.0,0,0,1
13659,GAB.8.1_1_295,GAB.8.1_1,GAB,32199.87,0.0,0,0,1
13660,GAB.8.1_1_296,GAB.8.1_1,GAB,3690.12,0.0,0,0,1
13661,GAB.8.1_1_297,GAB.8.1_1,GAB,284.0,0.0,0,0,1
13662,GAB.8.1_1_298,GAB.8.1_1,GAB,3303811.78,0.0,0,0,1
13663,GAB.8.1_1_299,GAB.8.1_1,GAB,24279923.9,0.0,4,4,1
13664,GAB.8.1_1_300,GAB.8.1_1,GAB,2056545.52,0.0,0,0,1
13665,GAB.8.1_1_301,GAB.8.1_1,GAB,298916.04,0.0,0,0,1
13666,GAB.8.1_1_302,GAB.8.1_1,GAB,423493.5,0.0,0,0,1
13667,GAB.8.1_1_303,GAB.8.1_1,GAB,325076.53,0.0,0,0,1
13668,GAB.8.1_1_304,GAB.8.1_1,GAB,10580.96,0.0,0,0,1
13669,GAB.8.1_1_305,GAB.8.1_1,GAB,5129.31,0.0,0,0,1
13670,GAB.8.1_1_306,GAB.8.1_1,GAB,21757.9,0.0,0,0,1
13671,GAB.8.1_1_307,GAB.8.1_1,GAB,115007.04,0.0,0,0,1
13672,GAB.8.1_1_308,GAB.8.1_1,GAB,506691.14,0.0,0,0,1
13673,GAB.8.1_1_309,GAB.8.1_1,GAB,96802.43,0.0,0,0,1
13674,GAB.8.1_1_310,GAB.8.1_1,GAB,1026.15,0.0,0,0,1
13675,GAB.8.1_1_311,GAB.8.1_1,GAB,40549.85,0.0,0,0,1
13676,GAB.8.1_1_312,GAB.8.1_1,GAB,10083.59,0.0,0,0,1
13677,GAB.8.1_1_313,GAB.8.1_1,GAB,2071769.76,0.0,0,0,1
13678,GAB.8.1_1_314,GAB.8.1_1,GAB,20633.31,0.0,0,0,1
13679,GAB.8.1_1_315,GAB.8.1_1,GAB,9498.87,0.0,0,0,1
13680,GAB.8.1_1_316,GAB.8.1_1,GAB,10301.42,0.0,0,0,1
13681,GAB.8.1_1_317,GAB.8.1_1,GAB,69602.82,0.0,0,0,1
13682,GAB.8.1_1_318,GAB.8.1_1,GAB,149647.11,0.0,0,0,1
13683,GAB.8.1_1_319,GAB.8.1_1,GAB,36706.64,0.0,0,0,1
13684,GAB.8.1_1_320,GAB.8.1_1,GAB,7747.7,0.0,0,0,1
13685,GAB.8.1_1_321,GAB.8.1_1,GAB,190.25,0.0,0,0,1
13686,GAB.8.1_1_322,GAB.8.1_1,GAB,431295.05,0.0,0,0,1
13687,GAB.8.1_1_323,GAB.8.1_1,GAB,108178.69,0.0,0,0,1
13688,GAB.8.1_1_324,GAB.8.1_1,GAB,63649.94,0.0,99,"34,30,25,10",4
13689,GAB.8.1_1_325,GAB.8.1_1,GAB,1846.99,0.0,0,0,1
13690,GAB.8.1_1_326,GAB.8.1_1,GAB,92.11,0.0,0,0,1
13691,GAB.8.1_1_327,GAB.8.1_1,GAB,19508.81,0.0,21,"12,8,1",3
13692,GAB.8.1_1_328,GAB.8.1_1,GAB,445.03,0.0,0,0,1
13693,GAB.8.1_1_329,GAB.8.1_1,GAB,16405.55,0.0,19,"14,5",2
13694,GAB.8.1_1_330,GAB.8.1_1,GAB,4872.44,0.0,8,"5,2,1",3
13695,GAB.8.1_1_331,GAB.8.1_1,GAB,785.94,0.0,0,0,1
13696,GAB.8.1_1_332,GAB.8.1_1,GAB,25309.13,0.0,42,"16,14,7,5",4
13697,GAB.8.1_1_333,GAB.8.1_1,GAB,85656.85,0.0,85,"29,29,21,6",4
13698,GAB.8.1_1_334,GAB.8.1_1,GAB,32646.19,0.0,52,"24,24,4",3
13699,GAB.8.1_1_335,GAB.8.1_1,GAB,11152.33,0.0,13,"10,3",2
13700,GAB.8.1_1_336,GAB.8.1_1,GAB,28829.64,0.0,27,"17,9,1",3
13701,GAB.8.1_1_337,GAB.8.1_1,GAB,4304.83,0.0,4,4,1
13702,GAB.8.1_1_338,GAB.8.1_1,GAB,15540.67,0.0,21,"9,10,2",3
13703,GAB.8.1_1_339,GAB.8.1_1,GAB,29676.63,0.0,40,"12,15,12,1",4
13704,GAB.8.1_1_340,GAB.8.1_1,GAB,165319.16,0.0,88,"56,29,3",3
13705,GAB.8.1_1_341,GAB.8.1_1,GAB,13798.89,0.0,18,"8,9,1",3
13706,GAB.8.1_1_342,GAB.8.1_1,GAB,97277.64,0.0,270,"72,110,70,18",4
13707,GAB.8.1_1_343,GAB.8.1_1,GAB,13492.75,0.0,46,"17,21,7,1",4
13708,GAB.8.1_1_344,GAB.8.1_1,GAB,4459.02,0.0,8,"6,2",2
13709,GAB.8.1_1_345,GAB.8.1_1,GAB,4219.65,0.0,10,"5,5",2
13710,GAB.8.1_1_346,GAB.8.1_1,GAB,6646.46,0.0,11,"6,5",2
13711,GAB.8.1_1_347,GAB.8.1_1,GAB,7750.01,0.0,18,"14,4",2
13712,GAB.8.1_1_348,GAB.8.1_1,GAB,480.24,0.0,0,0,1
13713,GAB.8.1_1_349,GAB.8.1_1,GAB,62296.35,0.0,84,"38,41,5",3
13714,GAB.8.1_1_350,GAB.8.1_1,GAB,6943.35,0.0,5,"4,1",2
13715,GAB.8.1_1_351,GAB.8.1_1,GAB,24454.86,0.0,23,"13,10",2
13716,GAB.8.1_1_352,GAB.8.1_1,GAB,39597.24,0.0,34,"21,13",2
13717,GAB.8.1_1_353,GAB.8.1_1,GAB,16232.21,0.0,20,"18,2",2
13718,GAB.8.1_1_354,GAB.8.1_1,GAB,14060.25,0.0,24,"15,9",2
13719,GAB.8.1_1_355,GAB.8.1_1,GAB,5327.47,0.0,9,"7,2",2
13720,GAB.8.1_1_356,GAB.8.1_1,GAB,7228.52,0.0,20,"13,7",2
13721,GAB.8.1_1_357,GAB.8.1_1,GAB,26222.92,0.0,50,"22,20,8",3
13722,GAB.8.1_1_358,GAB.8.1_1,GAB,1010366.65,0.0,2627,"407,588,450,321,235,202,155,98,71,42,34,18,6",13
13723,GAB.8.1_1_359,GAB.8.1_1,GAB,14488.4,0.0,28,"10,11,6,1",4
13724,GAB.8.1_1_360,GAB.8.1_1,GAB,20695.44,0.0,45,"20,19,6",3
13725,GAB.8.1_1_361,GAB.8.1_1,GAB,15887.83,0.0,28,"10,15,3",3
13726,GAB.8.1_1_362,GAB.8.1_1,GAB,13069.05,0.0,28,"11,14,3",3
13727,GAB.8.1_1_363,GAB.8.1_1,GAB,22823.46,0.0,16,"13,3",2
13728,GAB.8.1_1_364,GAB.8.1_1,GAB,30145.64,0.0,35,"14,16,5",3
13729,GAB.8.1_1_365,GAB.8.1_1,GAB,34673.49,0.0,29,"19,10",2
13730,GAB.8.1_1_366,GAB.8.1_1,GAB,29831.49,0.0,17,"11,6",2
13731,GAB.8.1_1_367,GAB.8.1_1,GAB,21037.5,0.0,14,"10,4",2
13732,GAB.8.1_1_368,GAB.8.1_1,GAB,6867.44,0.0,2,2,1
13733,GAB.8.1_1_369,GAB.8.1_1,GAB,41481.38,0.0,37,"18,18,1",3
13734,GAB.8.1_1_370,GAB.8.1_1,GAB,1435.61,0.0,1,1,1
13735,GAB.8.1_1_371,GAB.8.1_1,GAB,25315.14,0.0,34,"16,15,3",3
13736,GAB.8.1_1_372,GAB.8.1_1,GAB,31002.51,0.0,30,"17,11,2",3
13737,GAB.8.1_1_373,GAB.8.1_1,GAB,60831.43,0.0,70,"23,31,16",3
13738,GAB.8.1_1_374,GAB.8.1_1,GAB,13036.74,0.0,18,"13,5",2
13739,GAB.8.1_1_375,GAB.8.1_1,GAB,19851.86,0.0,7,7,1
13740,GAB.8.1_1_376,GAB.8.1_1,GAB,26473.52,0.0,25,"12,13",2
13741,GAB.8.1_1_377,GAB.8.1_1,GAB,2211.34,0.0,0,0,1
13742,GAB.8.1_1_378,GAB.8.1_1,GAB,104635.56,0.0,94,"34,45,13,2",4
13743,GAB.8.1_1_379,GAB.8.1_1,GAB,2828.18,0.0,2,2,1
13744,GAB.8.1_1_380,GAB.8.1_1,GAB,10424.8,0.0,9,"5,4",2
13745,GAB.8.1_1_381,GAB.8.1_1,GAB,36389.62,0.0,45,"17,15,11,2",4
13746,GAB.8.1_1_382,GAB.8.1_1,GAB,16976.92,0.0,30,"13,14,3",3
13747,GAB.8.1_1_383,GAB.8.1_1,GAB,450.84,0.0,0,0,1
13748,GAB.8.1_1_384,GAB.8.1_1,GAB,2677.11,0.0,0,0,1
13749,GAB.8.1_1_385,GAB.8.1_1,GAB,137103.02,0.0,117,"49,48,19,1",4
13750,GAB.8.1_1_386,GAB.8.1_1,GAB,27344.37,0.0,46,"22,22,2",3
13751,GAB.8.1_1_387,GAB.8.1_1,GAB,12089.81,0.0,0,0,1
13752,GAB.8.1_1_388,GAB.8.1_1,GAB,39800.04,0.0,38,"20,16,2",3
13753,GAB.8.1_1_389,GAB.8.1_1,GAB,133.66,0.0,0,0,1
13754,GAB.8.1_1_390,GAB.8.1_1,GAB,176.75,0.0,0,0,1
13755,GAB.8.1_1_391,GAB.8.1_1,GAB,13517.33,0.0,17,"9,8",2
13756,GAB.8.1_1_392,GAB.8.1_1,GAB,1154.33,0.0,0,0,1
13757,GAB.8.1_1_393,GAB.8.1_1,GAB,588253.08,0.0,346,"136,152,52,6",4
13758,GAB.8.1_1_394,GAB.8.1_1,GAB,7867.94,0.0,0,0,1
13759,GAB.8.1_1_395,GAB.8.1_1,GAB,21566.04,0.0,39,"15,20,4",3
13760,GAB.8.1_1_396,GAB.8.1_1,GAB,41064.62,0.0,71,"33,32,6",3
13761,GAB.8.1_1_397,GAB.8.1_1,GAB,64655.16,0.0,82,"44,38",2
13762,GAB.8.1_1_398,GAB.8.1_1,GAB,76.79,0.0,0,0,1
13763,GAB.8.1_1_399,GAB.8.1_1,GAB,146744.38,0.0,210,"77,87,43,3",4
13764,GAB.8.1_1_400,GAB.8.1_1,GAB,190517.94,0.0,529,"86,135,119,63,44,33,31,17,1",9
13765,GAB.8.1_1_401,GAB.8.1_1,GAB,7935.23,0.0,7,"6,1",2
13766,GAB.8.1_1_402,GAB.8.1_1,GAB,9573.88,0.0,4,"3,1",2
13767,GAB.8.1_1_403,GAB.8.1_1,GAB,477.47,0.0,0,0,1
13768,GAB.8.1_1_404,GAB.8.1_1,GAB,293861.16,0.0,0,0,1
13769,GAB.8.1_1_405,GAB.8.1_1,GAB,37141.5,0.0,0,0,1
13770,GAB.8.1_1_406,GAB.8.1_1,GAB,61.0,0.0,0,0,1
13771,GAB.8.1_1_407,GAB.8.1_1,GAB,587.12,0.0,0,0,1
13772,GAB.8.1_1_408,GAB.8.1_1,GAB,6978.56,0.0,0,0,1
13773,GAB.8.1_1_409,GAB.8.1_1,GAB,215.8,0.0,0,0,1
13774,GAB.8.1_1_410,GAB.8.1_1,GAB,2263312.27,0.0,0,0,1
13775,GAB.8.1_1_411,GAB.8.1_1,GAB,499.35,0.0,0,0,1
13776,GAB.8.1_1_412,GAB.8.1_1,GAB,39294.99,0.0,0,0,1
13777,GAB.8.1_1_413,GAB.8.1_1,GAB,125.43,0.0,0,0,1
13778,GAB.8.1_1_414,GAB.8.1_1,GAB,1.62,0.0,0,0,1
13779,GAB.8.1_1_415,GAB.8.1_1,GAB,1012.49,0.0,0,0,1
13780,GAB.8.1_1_416,GAB.8.1_1,GAB,417.07,0.0,0,0,1
13781,GAB.8.1_1_417,GAB.8.1_1,GAB,21997.1,0.0,0,0,1
13782,GAB.8.1_1_418,GAB.8.1_1,GAB,1988.37,0.0,0,0,1
13783,GAB.8.1_1_419,GAB.8.1_1,GAB,332.94,0.0,0,0,1
13784,GAB.8.1_1_420,GAB.8.1_1,GAB,2022.51,0.0,0,0,1
13785,GAB.8.1_1_421,GAB.8.1_1,GAB,1.61,0.0,0,0,1
13786,GAB.8.1_1_422,GAB.8.1_1,GAB,677.29,0.0,0,0,1
13787,GAB.8.1_1_423,GAB.8.1_1,GAB,1527.0,0.0,0,0,1
13788,GAB.8.1_1_424,GAB.8.1_1,GAB,4.59,0.0,0,0,1
13789,GAB.8.1_1_425,GAB.8.1_1,GAB,7.59,0.0,0,0,1
13790,GAB.8.1_1_426,GAB.8.1_1,GAB,163.57,0.0,0,0,1
13791,GAB.8.1_1_427,GAB.8.1_1,GAB,1087.22,0.0,0,0,1
13792,GAB.8.1_1_428,GAB.8.1_1,GAB,986.05,0.0,0,0,1
13793,GAB.8.1_1_429,GAB.8.1_1,GAB,732.12,0.0,0,0,1
13794,GAB.8.1_1_430,GAB.8.1_1,GAB,1435.89,0.0,0,0,1
13795,GAB.8.1_1_431,GAB.8.1_1,GAB,1213.75,0.0,0,0,1
13796,GAB.8.1_1_432,GAB.8.1_1,GAB,26.24,0.0,0,0,1
13797,GAB.8.1_1_433,GAB.8.1_1,GAB,343.38,0.0,0,0,1
13798,GAB.8.1_1_434,GAB.8.1_1,GAB,158.24,0.0,0,0,1
13799,GAB.8.1_1_435,GAB.8.1_1,GAB,5042.44,0.0,0,0,1
13800,GAB.8.1_1_436,GAB.8.1_1,GAB,46786492.93,0.0,15,"4,7,4",3
13801,GAB.8.1_1_437,GAB.8.1_1,GAB,332.29,0.0,0,0,1
13802,GAB.8.1_1_438,GAB.8.1_1,GAB,117.03,0.0,0,0,1
13803,GAB.8.1_1_439,GAB.8.1_1,GAB,1304.73,0.0,0,0,1
13804,GAB.8.1_1_440,GAB.8.1_1,GAB,253.15,0.0,0,0,1
13805,GAB.8.1_1_441,GAB.8.1_1,GAB,1065.25,0.0,0,0,1
13806,GAB.8.1_1_442,GAB.8.1_1,GAB,35.31,0.0,0,0,1
13807,GAB.8.1_1_443,GAB.8.1_1,GAB,52.94,0.0,0,0,1
13808,GAB.8.1_1_444,GAB.8.1_1,GAB,7080.59,0.0,0,0,1
13809,GAB.8.1_1_445,GAB.8.1_1,GAB,287.72,0.0,0,0,1
13810,GAB.8.1_1_446,GAB.8.1_1,GAB,180.71,0.0,0,0,1
13811,GAB.8.1_1_447,GAB.8.1_1,GAB,22.85,0.0,0,0,1
13812,GAB.8.1_1_448,GAB.8.1_1,GAB,58.14,0.0,0,0,1
13813,GAB.8.1_1_449,GAB.8.1_1,GAB,27.43,0.0,0,0,1
13814,GAB.8.1_1_450,GAB.8.1_1,GAB,20959.86,0.0,0,0,1
13815,GAB.8.1_1_451,GAB.8.1_1,GAB,123.93,0.0,0,0,1
13816,GAB.8.1_1_452,GAB.8.1_1,GAB,1124.25,0.0,0,0,1
13817,GAB.8.1_1_453,GAB.8.1_1,GAB,6981.2,0.0,0,0,1
13818,GAB.8.1_1_454,GAB.8.1_1,GAB,1165.06,0.0,0,0,1
13819,GAB.8.1_1_455,GAB.8.1_1,GAB,945.88,0.0,0,0,1
13820,GAB.8.1_1_456,GAB.8.1_1,GAB,6349.87,0.0,0,0,1
13821,GAB.8.1_1_457,GAB.8.1_1,GAB,178457.97,0.0,0,0,1
13822,GAB.8.1_1_458,GAB.8.1_1,GAB,400136.48,0.0,0,0,1
13823,GAB.8.1_1_459,GAB.8.1_1,GAB,20440.62,0.0,16,"9,5,2",3
13824,GAB.8.1_1_460,GAB.8.1_1,GAB,427.72,0.0,0,0,1
13825,GAB.8.1_1_461,GAB.8.1_1,GAB,17.6,0.0,0,0,1
13826,GAB.8.1_1_462,GAB.8.1_1,GAB,393.36,0.0,0,0,1
13827,GAB.8.1_1_463,GAB.8.1_1,GAB,4426.2,0.0,1,1,1
13828,GAB.8.1_1_464,GAB.8.1_1,GAB,184.14,0.0,0,0,1
13829,GAB.8.1_1_465,GAB.8.1_1,GAB,2346.74,0.0,4,"3,1",2
13830,GAB.8.1_1_466,GAB.8.1_1,GAB,836.7,0.0,0,0,1
13831,GAB.8.1_1_467,GAB.8.1_1,GAB,940.94,0.0,0,0,1
13832,GAB.8.1_1_468,GAB.8.1_1,GAB,21526.13,0.0,23,"12,11",2
13833,GAB.8.1_1_469,GAB.8.1_1,GAB,9419.36,0.0,7,"6,1",2
13834,GAB.8.1_1_470,GAB.8.1_1,GAB,4087.69,0.0,0,0,1
13835,GAB.8.1_1_471,GAB.8.1_1,GAB,59321.99,0.0,4,4,1
13836,GAB.8.1_1_472,GAB.8.1_1,GAB,235.48,0.0,0,0,1
13837,GAB.8.1_1_473,GAB.8.1_1,GAB,195.61,0.0,0,0,1
13838,GAB.8.1_1_474,GAB.8.1_1,GAB,232377.9,0.0,364,"163,151,46,4",4
13839,GAB.8.1_1_475,GAB.8.1_1,GAB,53.17,0.0,0,0,1
13840,GAB.8.1_1_476,GAB.8.1_1,GAB,1119.5,0.0,0,0,1
13841,GAB.8.1_1_477,GAB.8.1_1,GAB,195.89,0.0,0,0,1
13842,GAB.8.1_1_478,GAB.8.1_1,GAB,31408.7,0.0,5,"3,2",2
13843,GAB.8.1_1_479,GAB.8.1_1,GAB,93987.98,0.0,2,2,1
13844,GAB.8.1_1_480,GAB.8.1_1,GAB,467079.13,0.0,188,"101,74,13",3
13845,GAB.8.1_1_481,GAB.8.1_1,GAB,766535.91,0.0,418,"200,167,42,9",4
13846,GAB.8.1_1_482,GAB.8.1_1,GAB,10343.99,0.0,3,3,1
13847,GAB.8.1_1_483,GAB.8.1_1,GAB,21108.49,0.0,3,3,1
13848,GAB.8.1_1_484,GAB.8.1_1,GAB,1990.88,0.0,0,0,1
13849,GAB.8.1_1_485,GAB.8.1_1,GAB,1461.19,0.0,0,0,1
13850,GAB.8.1_1_486,GAB.8.1_1,GAB,725.84,0.0,0,0,1
13851,GAB.8.1_1_487,GAB.8.1_1,GAB,123791.0,0.0,81,"6,11,8,7,5,5,5,8,6,5,6,8,1",13
13852,GAB.8.1_1_488,GAB.8.1_1,GAB,88.27,0.0,0,0,1
13853,GAB.8.1_1_489,GAB.8.1_1,GAB,1545.99,0.0,0,0,1
13854,GAB.8.1_1_490,GAB.8.1_1,GAB,17.34,0.0,0,0,1
13855,GAB.8.1_1_491,GAB.8.1_1,GAB,1357.33,0.0,0,0,1
13856,GAB.8.1_1_492,GAB.8.1_1,GAB,35.84,0.0,0,0,1
13857,GAB.8.1_1_493,GAB.8.1_1,GAB,7929.76,0.0,0,0,1
13858,GAB.8.1_1_494,GAB.8.1_1,GAB,48.71,0.0,0,0,1
13859,GAB.8.1_1_495,GAB.8.1_1,GAB,1991.44,0.0,0,0,1
13860,GAB.8.1_1_496,GAB.8.1_1,GAB,35730.54,0.0,1,1,1
13861,GAB.8.1_1_497,GAB.8.1_1,GAB,55533.26,0.0,51,"25,24,2",3
13862,GAB.8.1_1_498,GAB.8.1_1,GAB,9456998.04,0.0,76,"11,25,26,14",4
13863,GAB.8.1_1_499,GAB.8.1_1,GAB,17301.87,0.0,0,0,1
13864,GAB.8.1_1_500,GAB.8.1_1,GAB,2569.52,0.0,0,0,1
13865,GAB.8.1_1_501,GAB.8.1_1,GAB,614.77,0.0,0,0,1
13866,GAB.8.1_1_502,GAB.8.1_1,GAB,245027.66,0.0,0,0,1
13867,GAB.8.1_1_503,GAB.8.1_1,GAB,99445.68,0.0,4,4,1
13868,GAB.8.1_1_504,GAB.8.1_1,GAB,48935.36,0.0,14,"8,6",2
13869,GAB.8.1_1_505,GAB.8.1_1,GAB,17260.76,0.0,5,"1,2,2",3
13870,GAB.8.1_1_506,GAB.8.1_1,GAB,399.17,0.0,0,0,1
13871,GAB.8.1_1_507,GAB.8.1_1,GAB,13594.74,0.0,0,0,1
13872,GAB.8.1_1_508,GAB.8.1_1,GAB,55.83,0.0,0,0,1
13873,GAB.8.1_1_509,GAB.8.1_1,GAB,7219.18,0.0,0,0,1
13874,GAB.8.1_1_510,GAB.8.1_1,GAB,70472.89,0.0,5,"1,1,1,1,1",5
13875,GAB.8.1_1_511,GAB.8.1_1,GAB,699.86,0.0,0,0,1
13876,GAB.8.1_1_512,GAB.8.1_1,GAB,786.85,0.0,0,0,1
13877,GAB.8.1_1_513,GAB.8.1_1,GAB,387.3,0.0,0,0,1
13878,GAB.8.1_1_514,GAB.8.1_1,GAB,3768.65,0.0,0,0,1
13879,GAB.8.1_1_515,GAB.8.1_1,GAB,137627.16,0.0,1,1,1
13880,GAB.8.1_1_516,GAB.8.1_1,GAB,12882250.67,0.0,96,"4,6,17,34,26,7,2",7
13881,GAB.8.1_1_517,GAB.8.1_1,GAB,137.78,0.0,0,0,1
13882,GAB.8.1_1_518,GAB.8.1_1,GAB,212.5,0.0,0,0,1
13883,GAB.8.1_1_519,GAB.8.1_1,GAB,2.6,0.0,0,0,1
13884,GAB.8.1_1_520,GAB.8.1_1,GAB,92812.37,0.0,24,"21,3",2
13885,GAB.8.1_1_521,GAB.8.1_1,GAB,1619.94,0.0,0,0,1
13886,GAB.8.1_1_522,GAB.8.1_1,GAB,15323.83,0.0,0,0,1
13887,GAB.8.1_1_523,GAB.8.1_1,GAB,40802.12,0.0,0,0,1
13888,GAB.8.1_1_524,GAB.8.1_1,GAB,2.34,0.0,0,0,1
13889,GAB.8.1_1_525,GAB.8.1_1,GAB,90.78,0.0,0,0,1
13890,GAB.8.1_1_526,GAB.8.1_1,GAB,46148724.14,0.0,0,0,1
13891,GAB.8.1_1_527,GAB.8.1_1,GAB,193.77,0.0,0,0,1
13892,GAB.8.1_1_528,GAB.8.1_1,GAB,2.04,0.0,0,0,1
13893,GAB.8.1_1_529,GAB.8.1_1,GAB,812.19,0.0,0,0,1
13894,GAB.8.1_1_530,GAB.8.1_1,GAB,15269.96,0.0,32,"20,12",2
13895,GAB.8.1_1_531,GAB.8.1_1,GAB,55886.53,0.0,121,"46,58,17",3
13896,GAB.8.1_1_532,GAB.8.1_1,GAB,19670.1,0.0,0,0,1
13897,GAB.8.1_1_533,GAB.8.1_1,GAB,30357.31,0.0,42,"23,19",2
13898,GAB.8.1_1_534,GAB.8.1_1,GAB,30759.17,0.0,63,"25,33,5",3
13899,GAB.8.1_1_535,GAB.8.1_1,GAB,31275.67,0.0,68,"24,31,13",3
13900,GAB.8.1_1_536,GAB.8.1_1,GAB,31106.98,0.0,71,"25,40,6",3
13901,GAB.8.1_1_537,GAB.8.1_1,GAB,378000.28,0.0,605,"248,203,94,47,13",5
13902,GAB.8.1_1_538,GAB.8.1_1,GAB,302642.66,0.0,71,"41,29,1",3
13903,GAB.8.1_1_539,GAB.8.1_1,GAB,27073.32,0.0,38,"20,17,1",3
13904,GAB.8.1_1_540,GAB.8.1_1,GAB,313227.12,0.0,203,"110,86,7",3
13905,GAB.8.1_1_541,GAB.8.1_1,GAB,412832.32,0.0,79,"29,32,18",3
13906,GAB.8.1_1_542,GAB.8.1_1,GAB,20657.21,0.0,49,"20,23,6",3
13907,GAB.8.1_1_543,GAB.8.1_1,GAB,12011.24,0.0,20,"11,9",2
13908,GAB.8.1_1_544,GAB.8.1_1,GAB,25181.56,0.0,48,"13,25,10",3
13909,GAB.8.1_1_545,GAB.8.1_1,GAB,22613.72,0.0,56,"28,27,1",3
13910,GAB.8.1_1_546,GAB.8.1_1,GAB,39879.2,0.0,97,"32,46,19",3
13911,GAB.8.1_1_547,GAB.8.1_1,GAB,20518.72,0.0,88,"19,33,19,10,7",5
13912,GAB.8.1_1_548,GAB.8.1_1,GAB,135.72,0.0,0,0,1
13913,GAB.8.1_1_549,GAB.8.1_1,GAB,12391.69,0.0,61,"27,31,3",3
13914,GAB.8.1_1_550,GAB.8.1_1,GAB,10201.68,0.0,54,"20,29,5",3
13915,GAB.8.1_1_551,GAB.8.1_1,GAB,11659.04,0.0,49,"19,21,9",3
